kf, mse, mae, mape, r2
1,0.09935907232079556,0.2416734258810875,0.07295151719792158,0.37424220121963603
1,0.16046072880915635,0.3250028697168128,0.09743356086068256,-0.01057256378283622
1,0.1399221857435777,0.3089303995079399,0.09288264730698426,0.11877801486766804
1,0.229272415376508,0.42621832016684885,0.13151049351522,-0.44394466067325866
1,0.2159931423743092,0.37706204896711,0.11641217452735052,-0.36031255291332887
2,0.1555629173227218,0.3011440339159785,0.10141862253014797,-0.9821935641623838
2,0.23761324591051253,0.3419903851262153,0.1159974041477847,-2.0276845851794616
2,0.09615965928382515,0.24700958021113914,0.08120267297296889,-0.22527309878756974
2,0.23819623745563198,0.3225796776252654,0.11005858423424073,-2.035113104190194
2,0.2720111914425458,0.35501743370486577,0.11894251256189599,-2.465985611075982
3,0.12370851882703984,0.29245852164789077,0.08731692226389764,-1.6041700448022351
3,0.10240862932768774,0.24938918153812836,0.07542777519536217,-1.1557891675777454
3,0.11935069842063024,0.2665674401281418,0.08009725934740976,-1.512434200976747
3,0.10379911019038272,0.26393143715864353,0.08001850430991171,-1.185059978067068
3,0.12570307197848904,0.28401024822499676,0.08513703148822115,-1.6461570932207197
4,0.09723324206053459,0.25216804895919653,0.07606513882323374,0.22777062904021472
4,0.10085700573855305,0.24839019887679384,0.07424798905716218,0.1989905875000908
4,0.10657557541222347,0.25843549694399615,0.07991394519116782,0.1535735329176784
4,0.1259406317566812,0.3147958178230616,0.09524213327508824,-0.0002243345870509561
4,0.1133037335056236,0.2933020896570832,0.09101580261889833,0.10013829634550186
5,0.047503754371818016,0.18278311514909035,0.05809064770181707,0.08988821359252319
5,0.052303236147384746,0.1843471529411196,0.05695115028730142,-0.002063780315195496
5,0.0480001771516782,0.18779957711623216,0.05998485262993094,0.08037738168109942
5,0.04171481984450912,0.16303993099345596,0.052846150573368986,0.20079686941806452
5,0.024918795073502784,0.12994125975397522,0.04159422232252479,0.5225874375747891
6,0.1421647199116995,0.27138656050939414,0.07724696054605901,-0.13409605761550414
6,0.08777257589133854,0.2282388390359948,0.0673258958004416,0.29980847324883453
6,0.13877852388087883,0.2651094503953327,0.07406405172049266,-0.10708322650485846
6,0.08797689688764394,0.23432127691418989,0.07023239259850385,0.2981785355502131
6,0.14280554397318038,0.30363444028406816,0.08855930465232055,-0.13920812791115877
7,0.20506334582467112,0.2749629506405082,0.0755482147334414,-0.5308194175782055
7,0.17659733240573913,0.2635178656098793,0.0725536465489814,-0.3183176371771359
7,0.14963377296922484,0.25235901191448173,0.07086604501410194,-0.11703183358095659
7,0.18085948223758724,0.2514316322804751,0.06853499632520835,-0.35013503339186114
7,0.11863395024729378,0.2642234138263151,0.07666518487186799,0.11438509943245567
8,0.07078543837673087,0.21203645685377576,0.062183437629661914,0.1310845790869426
8,0.08078655975482335,0.21614169392823335,0.06519892247698503,0.008317399973102657
8,0.0866826994504982,0.22901994217283572,0.06822092474182935,-0.06405972762428269
8,0.0860659094778249,0.234960033899377,0.0705207365293471,-0.056488420149035656
8,0.07199728007560136,0.20775861122095793,0.06188035557099631,0.11620880853297821
